event_id,zone_id,latitude,longitude,temperature,humidity,rainfall,animal_density_score,distance_to_road,distance_to_water,distance_to_ranger_station,elevation,hour,month,season,species,historical_incident_count,acoustic_risk,poaching_incident
evt_4612a9d9,ZONE_B04,-2.25708,35.14178,24.8,74.9,0.0,31,4879.5,9062.2,32639.4,1455.1,18,3,Wet,Zebra,1,0.19,0
evt_358d3944,ZONE_D02,-1.8046,34.8008,25.2,75.2,21.6,83,11204.3,519.0,31018.9,1370.3,18,3,Wet,Zebra,1,0.39,0
evt_9b7008b5,ZONE_D02,-1.78699,34.86629,23.3,74.7,47.2,38,18481.8,7507.9,27961.7,1382.7,19,3,Wet,Buffalo,1,0.16,0
evt_314ea101,ZONE_D02,-1.76856,34.78213,23.2,76.6,0.0,43,9135.4,4020.5,35334.6,1418.8,20,3,Wet,Buffalo,1,0.37,0
evt_b4d26020,ZONE_D02,-1.78451,34.73632,21.1,80.0,12.0,32,4039.0,7284.0,37853.5,1365.2,20,3,Wet,Zebra,1,0.43,0
evt_c17c117e,ZONE_B04,-2.27252,35.19007,19.8,83.5,26.9,27,3085.2,8138.5,36936.4,1409.5,21,3,Wet,Zebra,1,0.39,0
evt_cbc010ce,ZONE_D02,-1.78371,34.88104,18.2,87.5,0.0,32,20122.4,9187.5,27444.8,1407.8,21,3,Wet,Zebra,1,0.35,0
evt_78702798,ZONE_D02,-1.78907,34.77768,20.9,86.9,23.2,53,8641.9,2762.1,34066.9,1422.5,22,3,Wet,Zebra,1,0.32,0
evt_8b3c5b00,ZONE_B02,-2.22932,34.87049,15.2,90.0,0.0,31,7867.4,33318.4,29279.5,1398.7,23,3,Wet,Zebra,22,0.28,0
evt_4515dfb0,ZONE_D02,-1.76771,34.81269,15.0,88.3,21.8,52,12527.1,3857.3,33173.9,1386.0,1,3,Wet,Zebra,1,0.41,0
evt_dc30e2d4,ZONE_C03,-1.99818,34.93765,16.5,86.2,0.0,32,26425.5,26825.6,6932.2,1511.1,4,3,Wet,Zebra,3,0.37,0
evt_dcb421a8,ZONE_D02,-1.8114,34.87194,17.4,91.3,0.0,33,19118.5,8095.4,25344.2,1478.1,5,3,Wet,Zebra,1,0.25,0
evt_5e887ece,ZONE_C04,-2.01754,35.11906,17.5,87.6,,34,31417.6,22193.3,13373.3,1473.5,5,3,Wet,Zebra,6,0.25,0
evt_c77e7f92,ZONE_C03,-2.01654,34.97449,17.6,83.4,0.0,32,30511.4,30915.9,3378.9,1532.4,7,3,Wet,Zebra,3,0.17,0
evt_1de2dbf3,ZONE_C03,-1.91841,35.03348,18.9,84.9,0.0,31,37077.6,29097.6,9805.6,1569.5,7,3,Wet,Lion,3,0.21,0
evt_efa3f899,ZONE_B04,-2.12945,35.10311,19.1,80.1,27.9,38,18991.1,13320.7,18398.0,1484.2,7,3,Wet,Zebra,1,0.2,0
evt_b4615980,ZONE_B04,-2.29142,35.11216,22.8,78.2,0.0,20,954.1,14092.2,34718.5,1430.8,9,3,Wet,Buffalo,1,0.32,0
evt_cf2c637a,ZONE_C03,-2.03872,35.04054,21.7,76.8,0.0,31,29074.5,25210.7,6231.4,1526.3,9,3,Wet,Zebra,3,0.25,0
evt_98eb63d7,ZONE_B04,-2.19667,35.11931,25.4,73.7,0.0,36,11516.6,8973.1,25573.7,1443.2,11,3,Wet,Zebra,1,0.23,0
evt_7444f61e,ZONE_C03,-1.91076,35.00067,25.5,75.1,0.0,30,33415.9,25476.8,9923.2,1562.0,11,3,Wet,Elephant,3,0.25,0
evt_639f2e47,ZONE_D02,-1.74091,34.83211,26.8,70.9,0.0,37,14689.9,7477.5,34324.1,1350.6,12,3,Wet,Zebra,1,0.24,0
evt_00f8f72e,ZONE_E02,-1.52731,34.78584,25.4,69.9,3.9,33,9572.6,30362.4,57698.8,1319.1,13,3,Wet,Zebra,7,0.22,0
evt_a1ab47b0,ZONE_A04,-2.32046,35.18044,26.7,66.6,0.0,31,2403.7,13570.0,40887.4,1345.9,15,3,Wet,Elephant,0,0.24,0
evt_34290d69,ZONE_C05,-1.95067,35.42979,25.9,79.5,11.5,37,38856.1,37691.4,39133.5,1323.8,16,3,Wet,Zebra,7,0.15,0
evt_b1532e7d,ZONE_A03,-2.4307,34.95641,26.4,71.9,0.0,39,14556.1,37288.9,39743.0,1310.9,17,3,Wet,Zebra,6,0.22,0
evt_4f6d88aa,ZONE_B03,-2.24413,34.90708,25.6,69.1,47.9,30,6213.9,32914.9,29043.2,1421.0,17,3,Wet,Elephant,3,0.17,0
evt_13cee344,ZONE_B04,-2.27327,35.10198,24.4,77.9,0.0,30,3179.2,13600.8,32430.0,1385.8,18,3,Wet,Buffalo,1,0.24,0
evt_40dd3ab5,ZONE_A03,-2.4095,34.99753,25.0,80.2,0.0,30,12206.5,32384.2,44177.0,1315.9,18,3,Wet,Elephant,6,0.14,0
evt_079569b5,ZONE_A03,-2.36745,35.08458,23.9,81.0,29.8,38,7543.1,22608.4,41925.1,1398.4,19,3,Wet,Elephant,6,0.15,0
evt_d59b1abf,ZONE_D02,-1.82735,34.76625,21.0,76.5,10.8,42,7363.0,4829.2,32301.8,1395.0,20,3,Wet,Zebra,1,0.32,0
evt_629b1121,ZONE_B04,-2.27824,35.1836,20.9,87.2,30.1,26,2668.9,8888.4,37059.7,1326.8,21,3,Wet,Zebra,1,0.41,0
evt_8d1dba36,ZONE_C03,-1.93737,34.96105,21.0,87.9,0.0,33,29027.3,23530.4,8199.5,1512.1,21,3,Wet,Buffalo,3,0.41,0
evt_1357377a,ZONE_D02,-1.74321,34.832,18.9,84.8,11.5,36,14672.2,7247.4,34116.1,1341.3,21,3,Wet,Elephant,1,0.42,0
evt_740904b8,ZONE_A01,-2.34802,34.63032,20.2,86.9,0.0,36,5410.7,27783.5,6689.8,1293.6,22,3,Wet,Elephant,18,0.39,1
evt_e15e04d7,ZONE_B04,-2.28682,35.16111,18.9,83.2,56.6,22,1717.3,10576.4,36573.4,1386.3,22,3,Wet,Zebra,1,0.49,0
evt_dd6821d3,ZONE_C05,-1.97684,35.37448,17.7,80.9,0.0,36,35935.2,31490.1,41694.3,1375.1,22,3,Wet,Zebra,7,0.32,0
evt_dd4c6fb0,ZONE_A04,-2.35999,35.13495,19.0,82.4,6.9,37,6675.0,19202.0,42744.9,1378.3,22,3,Wet,Lion,0,0.27,0
evt_85c368e2,ZONE_B04,-2.19063,35.19413,15.5,89.8,8.4,74,12161.3,1229.0,30243.6,1383.9,1,3,Wet,Zebra,1,0.42,0
evt_79fd8185,ZONE_C03,-1.94793,34.94194,17.5,91.4,9.5,39,26887.7,22790.7,8668.9,1518.5,2,3,Wet,Zebra,3,0.38,0
evt_29c1b152,ZONE_A04,-2.33205,35.13295,15.2,81.0,0.0,26,3564.4,16465.3,39768.5,1376.8,2,3,Wet,Zebra,0,0.42,0
evt_78dc2301,ZONE_E03,-1.69679,35.06188,17.3,91.1,26.7,34,40229.3,31286.8,34409.8,1410.4,3,3,Wet,Buffalo,6,0.4,0
evt_33a108d9,ZONE_D02,-1.83814,34.85553,16.0,88.0,4.6,37,17312.9,7488.2,24118.5,1428.3,3,3,Wet,Zebra,1,0.4,0
evt_84a2152d,ZONE_B03,-2.2053,35.07121,17.7,91.0,0.0,30,10530.3,14322.0,24160.8,1451.6,4,3,Wet,Zebra,3,0.36,0
evt_f4f56143,ZONE_B02,-2.12104,34.80277,17.2,91.1,21.3,38,11461.3,22652.6,25719.9,1407.5,5,3,Wet,Elephant,22,0.17,0
evt_008527ae,ZONE_D02,-1.83244,34.84159,19.3,91.0,0.0,43,15749.9,5863.6,25632.9,1360.3,5,3,Wet,Zebra,1,0.16,0
evt_b867cf5d,ZONE_D02,-1.81043,34.78437,19.2,87.2,0.0,61,9388.7,2089.2,31915.4,1422.3,6,3,Wet,Zebra,1,0.27,0
evt_66d151bf,ZONE_E05,-1.67626,35.35703,17.7,80.9,0.0,34,69357.2,60796.1,9731.9,1336.8,6,3,Wet,Zebra,14,0.17,0
evt_abc780d5,ZONE_C03,-2.05059,35.04052,17.3,83.7,66.2,39,27755.0,24290.6,7205.9,1537.2,7,3,Wet,Buffalo,3,0.16,0
evt_928d9d9e,ZONE_D02,-1.73002,34.81833,21.2,81.8,0.0,35,13166.3,8044.3,36178.5,1382.6,8,3,Wet,Lion,1,0.18,0
evt_7794cbab,ZONE_D02,-1.8755,34.78897,21.6,81.1,6.6,35,9929.6,8484.4,27232.8,1451.5,8,3,Wet,Zebra,1,0.19,0
evt_c7be5bcd,ZONE_B01,-2.1554,34.66098,22.7,81.0,28.9,38,4343.1,9158.2,28029.2,1357.2,8,3,Wet,Buffalo,29,0.26,0
evt_194caa96,ZONE_D02,-1.85613,34.79087,21.9,78.1,0.0,35,10150.6,6323.2,28214.7,1325.3,8,3,Wet,Zebra,1,0.23,0
evt_507b36c8,ZONE_D04,-1.71003,35.1393,26.6,71.3,0.0,38,48830.2,39014.8,31453.8,1318.1,11,3,Wet,Lion,11,0.2,0
evt_9c64248c,ZONE_D05,-1.76263,35.38221,24.7,69.2,3.7,37,59755.4,52680.4,18191.1,1370.0,12,3,Wet,Lion,16,0.27,0
evt_6b9f1aa6,ZONE_C03,-1.97622,34.91266,23.6,71.6,23.1,39,23644.4,23253.1,10060.2,1536.8,13,3,Wet,Zebra,3,0.25,0
evt_316f45cb,ZONE_C03,-2.02104,34.97884,23.4,69.2,13.0,31,31004.0,31608.2,3317.0,1605.3,14,3,Wet,Buffalo,3,0.17,0
evt_8481fe8f,ZONE_C01,-2.03479,34.56319,28.0,68.7,62.7,42,15210.3,8324.8,40814.5,1378.3,14,3,Wet,Zebra,1,0.19,0
evt_6bed5f5f,ZONE_B04,-2.1888,35.18188,26.5,71.2,47.3,54,12400.4,2367.3,29141.1,1450.5,14,3,Wet,Zebra,1,0.22,0
evt_144bb824,ZONE_D02,-1.81736,34.83854,27.1,69.2,0.0,43,15430.9,4698.2,27100.1,1375.2,14,3,Wet,Zebra,1,0.21,0
evt_c572e17a,ZONE_B03,-2.29369,35.07255,27.5,71.3,0.0,13,712.2,17580.7,33637.4,1381.7,15,3,Wet,None Detected,3,0.32,0
evt_8059f514,ZONE_A01,-2.34308,34.51502,26.6,74.7,10.3,28,4827.8,28631.2,11366.0,1264.0,17,3,Wet,Zebra,18,0.18,0
evt_149d3e21,ZONE_A03,-2.30793,35.07565,23.8,76.4,11.9,25,998.7,18300.7,35256.9,1385.9,18,3,Wet,Buffalo,6,0.34,0
evt_4a65141b,ZONE_D02,-1.87707,34.83378,25.9,79.7,0.0,39,14907.0,9355.6,22980.0,1397.9,18,3,Wet,Zebra,1,0.15,0
evt_b52c5b8b,ZONE_C03,-1.99162,35.05811,27.7,81.3,0.0,35,34299.2,28026.1,6524.8,1546.7,18,3,Wet,Buffalo,3,0.24,0
evt_6d5abf87,ZONE_B02,-2.1965,34.89848,22.5,82.5,0.0,31,11559.3,33505.2,24589.8,1378.4,21,3,Wet,Zebra,22,0.27,0
evt_1695df3f,ZONE_C03,-2.03142,34.98537,15.1,82.7,13.5,35,29868.3,30334.3,3854.0,1556.4,23,3,Wet,Zebra,3,0.33,0
evt_cae0b27d,ZONE_D02,-1.7071,34.85798,17.2,87.7,39.0,34,17562.1,12174.9,36191.6,1421.0,23,3,Wet,Zebra,1,0.29,0
evt_85cc7eb1,ZONE_D02,-1.73184,34.78482,16.6,87.2,0.0,35,9462.5,7764.7,38223.3,1348.9,2,3,Wet,Buffalo,1,0.31,1
evt_54b6f245,ZONE_C02,-2.07368,34.8337,16.8,92.8,0.0,36,14859.6,26133.9,20214.4,1433.1,3,3,Wet,Buffalo,6,0.34,0
evt_474ecb41,ZONE_D02,-1.74743,34.82847,15.8,83.7,0.0,42,14281.2,6647.3,33943.7,1390.2,4,3,Wet,Zebra,1,0.4,0
evt_d3364c60,ZONE_D02,-1.77842,34.83698,19.3,85.4,0.0,43,15246.1,4759.7,30582.4,1406.6,5,3,Wet,Buffalo,1,0.24,0
evt_89a97d00,ZONE_A04,-2.34133,35.13851,19.9,81.5,0.0,33,4641.9,17136.6,40956.1,1368.7,7,3,Wet,Zebra,0,0.18,0
evt_1d8a0440,ZONE_B03,-2.26189,35.07732,19.8,81.3,4.9,34,4287.6,15270.1,30362.0,1378.3,8,3,Wet,Zebra,3,0.22,0
evt_49713485,ZONE_B03,-2.23245,35.02437,20.1,81.6,0.0,31,7543.2,19844.9,25988.7,1405.0,8,3,Wet,Zebra,3,0.15,0
evt_b88194d5,ZONE_D02,-1.72035,34.83319,22.4,80.1,17.1,40,14810.9,9594.1,36202.1,1379.3,8,3,Wet,Lion,1,0.26,0
evt_b730e53c,ZONE_C02,-1.98555,34.83099,23.0,73.2,28.6,38,14564.5,20917.5,18850.1,1491.3,10,3,Wet,Zebra,6,0.2,0
evt_ef28cb77,ZONE_B03,-2.19013,35.00751,24.2,74.6,17.1,35,12220.2,21416.4,21158.4,1426.7,11,3,Wet,Elephant,3,0.22,0
evt_a79bb635,ZONE_A03,-2.39886,35.04091,24.0,75.1,35.8,32,11050.1,28308.9,44583.7,1340.9,11,3,Wet,Zebra,6,0.15,0
evt_d0f118f1,ZONE_D01,-1.89756,34.60725,24.1,77.5,15.8,35,10365.5,22524.8,45108.8,1286.9,11,3,Wet,Elephant,7,0.21,0
evt_f86b9ee3,ZONE_A03,-2.36396,35.06971,25.2,75.5,0.0,30,7114.4,23279.8,41204.8,1345.3,12,3,Wet,Zebra,6,0.24,0
evt_78cbac1e,ZONE_E02,-1.68543,34.73392,28.1,66.5,27.8,34,3775.5,14704.4,45803.0,1348.8,13,3,Wet,Buffalo,7,0.16,0
evt_98c04e7b,ZONE_C03,-2.05939,34.98013,27.2,70.2,3.3,33,26776.3,29005.9,6962.9,1568.1,15,3,Wet,Lion,3,0.2,0
evt_fe8c4529,ZONE_D02,-1.84258,34.80031,24.9,67.7,18.0,42,11159.1,4734.5,28264.5,1388.2,16,3,Wet,Zebra,1,0.21,0
evt_13c20cb2,ZONE_B05,-2.15978,35.35593,26.8,78.1,0.0,39,15592.7,17893.5,43358.1,1356.0,16,3,Wet,Lion,5,0.21,0
evt_a0aca5f1,ZONE_A03,-2.30301,35.03319,26.5,69.7,0.0,14,440.1,21787.7,33894.0,1394.8,16,3,Wet,None Detected,6,0.33,0
evt_58311315,ZONE_A01,-2.47021,34.50978,22.7,74.4,16.7,38,18957.6,42368.3,12704.7,1219.4,18,3,Wet,Buffalo,18,0.13,0
evt_307e0502,ZONE_C03,-2.00308,35.06145,21.9,77.7,1.4,36,33034.5,26767.0,6837.6,1505.3,19,3,Wet,Zebra,3,0.14,0
evt_6f964bfb,ZONE_C03,-1.98932,34.97705,21.8,79.6,16.2,33,30787.8,28814.9,2813.6,1590.5,19,3,Wet,Buffalo,3,0.16,0
evt_6ac812e9,ZONE_D03,-1.74411,34.9834,20.6,79.3,2.8,31,31498.4,21309.9,28513.0,1412.5,20,3,Wet,Lion,1,0.39,0
evt_55e99e1c,ZONE_B04,-2.29313,35.17045,18.4,82.2,18.5,22,834.1,10864.1,37697.9,1374.2,22,3,Wet,Buffalo,1,0.53,1
evt_64d55c53,ZONE_D02,-1.86571,34.83967,16.1,90.3,7.7,40,15523.1,8533.4,23247.8,1409.2,0,3,Wet,Rhino,1,0.43,0
evt_361c5b2f,ZONE_D02,-1.75739,34.76804,15.1,88.0,19.5,37,7612.7,5922.0,37314.1,1329.4,2,3,Wet,Zebra,1,0.38,0
evt_3f0e9d77,ZONE_B03,-2.28291,35.097,15.1,89.7,0.0,23,1985.1,14695.8,33253.2,1403.7,2,3,Wet,Lion,3,0.39,1
evt_9d643c6b,ZONE_C03,-2.06177,35.07616,17.7,86.8,1.7,38,26495.3,20630.4,10899.7,1518.1,4,3,Wet,Buffalo,3,0.42,0
evt_7a6ac3fd,ZONE_D03,-1.82767,35.0312,15.6,88.5,0.0,40,36809.4,25879.1,19473.1,1400.0,4,3,Wet,Zebra,1,0.41,0
evt_caf77dcb,ZONE_B03,-2.284,35.02965,18.1,82.5,0.0,28,1782.1,21106.6,31751.0,1392.9,6,3,Wet,Zebra,3,0.31,0
evt_cb8f4fbe,ZONE_A03,-2.46044,34.90304,20.1,83.5,25.9,37,17849.5,43900.2,34330.4,1376.8,7,3,Wet,Elephant,6,0.21,0
evt_cd7ad35a,ZONE_D04,-1.80193,35.13814,20.5,74.5,18.7,39,48697.0,37581.5,26847.0,1436.7,8,3,Wet,Zebra,11,0.24,0
evt_dbdf047d,ZONE_D02,-1.86176,34.8021,20.3,76.0,0.0,37,11363.8,6871.9,26832.2,1391.9,9,3,Wet,Lion,1,0.26,0
evt_e47a3b86,ZONE_D02,-1.89896,34.78655,25.4,75.0,0.0,31,9673.4,11104.9,26246.6,1426.7,9,3,Wet,Zebra,1,0.23,0
evt_3068e67d,ZONE_C02,-2.00205,34.81003,22.6,75.6,0.0,33,12261.3,22494.7,21111.6,1442.6,10,3,Wet,Elephant,6,0.14,0
evt_d530aa2e,ZONE_E04,-1.63285,35.17301,25.6,75.9,18.0,40,52586.4,45433.7,25493.3,1394.4,14,3,Wet,Zebra,15,0.15,0
evt_6b5987b6,ZONE_D02,-1.82661,34.81927,25.4,68.3,52.6,53,13255.9,3652.8,27841.0,1380.1,16,3,Wet,Zebra,1,0.18,0
evt_896c6d25,ZONE_C03,-1.98404,34.98995,26.4,72.3,0.0,31,32228.5,29401.5,2096.4,1620.6,16,3,Wet,Elephant,3,0.21,0
evt_f44e8740,ZONE_D02,-1.82412,34.85495,27.8,79.5,0.0,39,17222.9,6669.8,25344.5,1390.4,16,3,Wet,Lion,1,0.17,0
evt_b91aabff,ZONE_D02,-1.84399,34.72703,24.6,74.9,14.0,27,3021.8,9470.9,34945.7,1392.3,16,3,Wet,Zebra,1,0.25,0
evt_a5ddffb7,ZONE_B03,-2.27356,35.09416,25.5,73.8,0.0,32,2951.1,14325.2,32167.6,1413.4,17,3,Wet,Buffalo,3,0.19,0
evt_3dc17571,ZONE_B01,-2.20185,34.62646,25.1,77.8,30.3,34,8218.7,11700.7,22228.6,1373.0,19,3,Wet,Zebra,29,0.17,0
evt_1b4f1112,ZONE_B04,-2.13782,35.16047,22.3,78.3,0.0,41,18052.5,8191.5,23512.1,1458.8,19,3,Wet,Buffalo,1,0.14,0
evt_091104a6,ZONE_A04,-2.33131,35.10725,18.3,80.4,17.5,26,3525.6,17871.7,38719.6,1321.8,20,3,Wet,Zebra,0,0.3,0
evt_f523458c,ZONE_A03,-2.34186,35.07388,19.5,87.0,0.0,35,4662.8,21099.6,38889.6,1366.9,21,3,Wet,Buffalo,6,0.29,0
evt_f1af5304,ZONE_B03,-2.28062,35.05866,14.4,90.5,41.3,26,2316.0,18083.1,31877.0,1410.7,23,3,Wet,Lion,3,0.44,0
evt_dc6d6bb3,ZONE_D02,-1.82418,34.84209,16.3,84.8,6.2,40,15793.7,5395.5,26271.3,1454.1,23,3,Wet,Elephant,1,0.42,0
evt_6ab3128e,ZONE_D02,-1.82529,34.85883,16.4,89.7,0.0,39,17653.2,7117.8,24970.7,1394.2,0,3,Wet,Buffalo,1,0.31,0
evt_a3b23d7e,ZONE_E02,-1.6978,34.84876,14.7,89.9,0.0,35,16549.0,12590.5,37572.7,1343.7,1,3,Wet,Buffalo,7,0.35,0
evt_41baba7b,ZONE_A05,-2.34037,35.39628,17.7,92.7,0.0,31,4492.5,26818.3,58062.8,1264.5,1,3,Wet,Zebra,7,0.29,0
evt_c85a5563,ZONE_A04,-2.3126,35.1336,16.3,91.9,0.0,24,1405.4,14532.8,37797.3,1371.0,2,3,Wet,Zebra,0,0.49,1
evt_43f2f7f8,ZONE_A01,-2.4612,34.68677,15.7,90.0,40.8,25,1486.5,41304.6,11800.0,1307.4,3,3,Wet,Lion,18,0.49,0
evt_c7674f09,ZONE_D02,-1.73323,34.85064,16.9,87.0,47.4,32,16771.3,9316.7,33991.7,1396.9,5,3,Wet,Buffalo,1,0.23,0
evt_f65b0845,ZONE_C03,-2.05727,35.04009,16.0,90.5,28.0,36,27011.0,23825.0,7771.5,1527.9,5,3,Wet,Lion,3,0.16,0
evt_cf5b97ef,ZONE_D02,-1.84282,34.76942,21.9,78.5,0.0,42,7728.6,5849.8,31018.1,1395.7,7,3,Wet,Zebra,1,0.18,0
evt_b690b3d3,ZONE_D02,-1.76249,34.75751,20.6,80.8,0.0,35,6400.0,6300.4,37732.3,1368.1,7,3,Wet,Zebra,1,0.15,0
evt_e821f00e,ZONE_C03,-1.97693,35.06505,19.0,79.9,25.0,37,35930.9,28985.2,7670.3,1529.6,7,3,Wet,Zebra,3,0.13,0
evt_53aeb9c5,ZONE_C03,-1.96375,35.07218,18.7,85.9,0.0,38,37389.8,29864.3,8976.8,1471.8,7,3,Wet,Buffalo,3,0.14,0
evt_7a585640,ZONE_C03,-2.06162,35.04762,21.0,76.8,10.3,38,26509.2,22878.9,8657.7,1500.5,8,3,Wet,Buffalo,3,0.28,0
evt_fc72ffc7,ZONE_D02,-1.74466,34.79303,22.2,73.0,2.5,35,10339.5,6202.5,36541.0,1392.0,9,3,Wet,Lion,1,0.25,0
evt_6d7f4251,ZONE_E01,-1.50319,34.65368,25.5,74.4,0.0,35,5160.5,36792.8,67329.4,1274.7,13,3,Wet,Zebra,0,0.14,1
evt_9028641c,ZONE_B03,-2.23398,35.09082,25.0,64.8,0.0,38,7342.1,12706.4,27905.8,1398.6,13,3,Wet,Zebra,3,0.19,0
evt_4c3fd4ac,ZONE_D02,-1.72744,34.76303,26.6,68.9,0.0,35,7013.0,9054.6,40151.4,1400.1,14,3,Wet,Lion,1,0.26,0
evt_aad0229a,ZONE_D02,-1.80787,34.74526,26.3,71.3,28.2,39,5034.1,6146.3,35466.2,1412.4,15,3,Wet,Zebra,1,0.14,0
evt_4e860540,ZONE_B03,-2.19732,34.96775,28.7,71.5,24.7,33,11418.9,25807.9,22231.8,1420.7,15,3,Wet,Buffalo,3,0.21,0
evt_598a7322,ZONE_B03,-2.2895,35.08681,25.0,77.8,38.0,20,1293.7,16037.8,33605.6,1432.6,16,3,Wet,Zebra,3,0.24,0
evt_5a110719,ZONE_D01,-1.84807,34.68427,24.8,66.6,21.3,25,1752.9,13928.6,38943.2,1360.7,17,3,Wet,Zebra,7,0.25,0
evt_3c5a1a3a,ZONE_C03,-1.94561,35.03458,22.7,78.9,0.0,32,37184.1,30689.2,7165.1,1564.5,18,3,Wet,Buffalo,3,0.12,0
evt_f2c3ee28,ZONE_C03,-2.0548,34.92057,22.5,72.7,0.0,34,24514.5,31341.5,10725.6,1513.2,18,3,Wet,Zebra,3,0.21,0
evt_7297a0ff,ZONE_A03,-2.32389,35.04386,23.3,76.4,0.0,27,2773.2,22152.7,36343.5,1357.5,18,3,Wet,Buffalo,6,0.26,0
evt_f71f534e,ZONE_B03,-2.29965,35.05986,17.5,78.4,0.0,17,982.8,19111.2,33977.2,1410.4,20,3,Wet,None Detected,3,0.4,0
evt_3d821923,ZONE_C04,-1.95798,35.10181,21.0,76.8,73.6,35,38046.8,29039.0,12240.5,1476.7,20,3,Wet,Zebra,6,0.35,0
evt_1653251b,ZONE_B04,-2.16439,35.26511,21.7,83.0,32.1,41,15120.0,8247.0,34669.5,1378.7,20,3,Wet,Buffalo,1,0.33,0
evt_c718bc07,ZONE_B04,-2.24069,35.17702,20.4,87.0,5.4,39,6606.4,5195.7,33214.5,1389.4,22,3,Wet,Elephant,1,0.38,1
evt_f15133e1,ZONE_D02,-1.80037,34.8101,19.2,87.2,31.7,75,12252.8,1122.9,30629.4,1389.3,22,3,Wet,Elephant,1,0.47,0
evt_775b35bf,ZONE_C01,-2.04769,34.54317,17.7,89.4,0.0,34,17431.5,8585.9,39681.2,1286.1,23,3,Wet,Zebra,1,0.27,0
evt_01753934,ZONE_D02,-1.77953,34.78617,15.9,84.0,0.0,51,9601.3,2746.9,34143.0,1400.8,23,3,Wet,Rhino,1,0.35,0
evt_29837f98,ZONE_D02,-1.82958,34.75123,14.8,89.4,0.0,43,5703.4,6340.3,33518.0,1415.8,2,3,Wet,Buffalo,1,0.36,1
evt_167d72bd,ZONE_D02,-1.77569,34.78374,15.8,88.9,0.0,52,9372.9,3251.7,34637.5,1388.5,2,3,Wet,Buffalo,1,0.33,0
evt_2ce22ee4,ZONE_A03,-2.31219,35.09111,16.0,90.7,37.9,18,1358.4,17378.8,36160.5,1354.6,3,3,Wet,Elephant,6,0.5,0
evt_2688fc8d,ZONE_A04,-2.34155,35.28768,15.0,91.5,22.6,34,4709.7,18510.2,49640.0,1396.0,3,3,Wet,Zebra,0,0.41,0
evt_1d6a03f3,ZONE_C03,-1.99081,34.97928,14.1,85.8,25.3,32,31036.0,29105.6,2519.1,1571.0,3,3,Wet,Zebra,3,0.28,0
evt_23206941,ZONE_C03,-2.00232,35.07776,15.4,84.2,0.0,39,33108.3,25839.9,8644.6,1521.9,5,3,Wet,Zebra,3,0.27,0
evt_37ee17d7,ZONE_C01,-1.91607,34.58243,23.1,75.6,18.6,32,13095.1,20544.7,47333.3,1250.2,10,3,Wet,Zebra,1,0.19,1
evt_b75cc9d7,ZONE_A03,-2.4302,34.9787,26.4,77.5,6.6,38,14514.6,35492.8,42206.1,1299.0,10,3,Wet,Elephant,6,0.26,0
evt_43df9e87,ZONE_A03,-2.31602,35.01103,25.3,70.6,0.0,22,1783.6,24642.8,35161.1,1416.3,11,3,Wet,Lion,6,0.29,0
evt_c51ec58b,ZONE_A03,-2.33782,34.98644,28.0,65.5,11.4,33,4221.5,28246.3,37593.7,1470.6,12,3,Wet,Buffalo,6,0.27,0
evt_d392e8f2,ZONE_E04,-1.63314,35.12626,26.0,73.1,13.8,39,47390.8,40732.9,30648.9,1390.2,14,3,Wet,Zebra,15,0.21,0
evt_16da10da,ZONE_A05,-2.37372,35.44578,25.2,72.3,4.0,33,8233.7,33448.7,64654.9,1262.2,15,3,Wet,Buffalo,7,0.25,0
evt_d9c7d616,ZONE_C03,-1.98977,34.99445,27.8,67.7,0.0,31,32721.5,30203.4,1294.3,1602.8,15,3,Wet,Zebra,3,0.24,0
evt_b3729552,ZONE_D02,-1.74619,34.71906,27.7,71.9,6.8,28,2123.1,10804.3,42087.6,1343.6,15,3,Wet,Zebra,1,0.28,0
evt_2cd6d8bc,ZONE_D02,-1.74765,34.73481,25.3,76.7,0.0,30,3881.4,9293.5,40692.9,1349.4,17,3,Wet,Buffalo,1,0.19,0
evt_454ecd03,ZONE_D02,-1.81597,34.82714,24.4,71.4,29.0,52,14173.1,3500.8,28066.9,1373.7,17,3,Wet,Zebra,1,0.27,0
evt_7d9c5d51,ZONE_C03,-1.98168,34.96181,25.8,74.6,,36,29108.1,27045.5,4708.1,1575.4,17,3,Wet,Elephant,3,0.23,0
evt_332aa0fe,ZONE_D02,-1.81185,34.80653,22.8,69.5,47.4,66,11857.2,1504.3,29999.7,1365.7,18,3,Wet,Lion,1,0.26,0
evt_42402633,ZONE_C03,-2.00043,34.93851,21.7,76.4,0.0,37,26526.9,27086.2,6833.6,1474.0,19,3,Wet,Buffalo,3,0.21,0
evt_bb346a26,ZONE_D01,-1.87581,34.63204,21.5,74.6,0.0,32,7611.7,20482.2,43161.2,1339.2,19,3,Wet,Buffalo,7,0.24,0
evt_f0ce6dce,ZONE_B05,-2.22407,35.40496,18.2,77.9,0.0,39,8478.6,22930.5,51436.4,1249.0,20,3,Wet,Lion,5,0.42,0
evt_a43107b1,ZONE_B05,-2.15373,35.30774,22.2,79.5,5.3,34,16292.0,13030.0,38231.2,1345.0,21,3,Wet,Zebra,5,0.36,0
evt_e4c0d8aa,ZONE_B04,-2.2948,35.11574,19.3,79.6,0.0,20,696.7,14098.3,35212.8,1399.2,21,3,Wet,Zebra,1,0.45,0
